Primary Key,Structure
Hanson2016_406,Walls
Hanson2016_406,Walls
Hanson2016_407,Amphitheatre
Hanson2016_407,Aqueduct?
Hanson2016_407,Baths
Hanson2016_407,Baths
Hanson2016_407,Fort
Hanson2016_407,Forum-basilica
Hanson2016_407,Temple
Hanson2016_407,Temple of Mars and Ocelus?
Hanson2016_407,Urban grid
Hanson2016_407,Walls
Hanson2016_407,Walls
Hanson2016_408,Amphitheatre
Hanson2016_408,Aqueduct
Hanson2016_408,Baths
Hanson2016_408,Fort
Hanson2016_408,Forum-basilica
Hanson2016_408,Macellum
Hanson2016_408,Temple
Hanson2016_408,Temple
Hanson2016_408,Temple
Hanson2016_408,Temple
Hanson2016_408,Temple
Hanson2016_408,Theatre-amphitheatre
Hanson2016_408,Urban grid
Hanson2016_408,Walls
Hanson2016_408,Walls
Hanson2016_408,Walls
Hanson2016_409,Amphitheatre
Hanson2016_409,Aqueduct
Hanson2016_409,Baths
Hanson2016_409,Fort
Hanson2016_409,Forum-basilica
Hanson2016_409,Macellum
Hanson2016_409,Temple
Hanson2016_409,Temple
Hanson2016_409,Temple
Hanson2016_409,Urban grid
Hanson2016_409,Walls
Hanson2016_409,Walls
Hanson2016_410,Aqueduct
Hanson2016_410,Bridge
Hanson2016_410,Heroon
Hanson2016_410,Heroon
Hanson2016_410,Heroon
Hanson2016_410,Heroon
Hanson2016_410,Heroon
Hanson2016_410,Heroon
Hanson2016_410,Walls
Hanson2016_411,Baths ('of Caracalla')
Hanson2016_411,Bouleuterion?
Hanson2016_411,Forum
Hanson2016_411,Hippodrome
Hanson2016_411,Palaestra
Hanson2016_411,Temple of Rome and Augustus (Monumentum Ancyranum)
Hanson2016_411,Theatre
Hanson2016_411,Urban grid
Hanson2016_411,Walls
Hanson2016_412,Aqueduct
Hanson2016_412,Baths
Hanson2016_412,Colonnaded streets
Hanson2016_412,Forum (Augusta Platea)
Hanson2016_412,Forum (Tiberia Platea)
Hanson2016_412,Nymphaeum
Hanson2016_412,Nymphaeum
Hanson2016_412,Nymphaeum
Hanson2016_412,Sanctuary of Men Ascaenus
Hanson2016_412,Stadium
Hanson2016_412,Stoa
Hanson2016_412,Temple of Jupiter?
Hanson2016_412,Temple of the imperial cult
Hanson2016_412,Theatre
Hanson2016_412,Urban grid
Hanson2016_412,Walls
Hanson2016_414,Temple of Ma / Artemis Tauropolios / Enyo / Bellona
Hanson2016_414,Theatre
Hanson2016_414,Unidentified public building
Hanson2016_414,Unidentified public building
Hanson2016_418,Acropolis
Hanson2016_418,Arch of Hadrian
Hanson2016_418,Arch of Marcus Aurelius
Hanson2016_418,Arch of Severus Alexander
Hanson2016_418,Walls
Hanson2016_420,Acropolis
Hanson2016_420,Agora?
Hanson2016_420,Baths?
Hanson2016_420,Gymnasium?
Hanson2016_420,Urban grid?
Hanson2016_420,Walls
Hanson2016_421,Fort
Hanson2016_421,Theatre
Hanson2016_421,Walls
Hanson2016_422,Walls
Hanson2016_423,Aqueduct
Hanson2016_423,Walls
Hanson2016_423,Walls
Hanson2016_424,Walls
Hanson2016_425,Temple
Hanson2016_425,Temple of Jupiter?
Hanson2016_425,Theatre
Hanson2016_426,Aqueduct
Hanson2016_426,Temple of Zeus
Hanson2016_427,Temple of Anaitis
Hanson2016_427,Theatre
Hanson2016_427,Walls
Hanson2016_427,Walls
Hanson2016_428,Acropolis
Hanson2016_428,Arch
Hanson2016_428,Gymnasium
Hanson2016_428,Temple
Hanson2016_428,Temple of Aphrodite
Hanson2016_428,Theatre
Hanson2016_428,Walls
Hanson2016_429,Agora
Hanson2016_429,Amphitheatre
Hanson2016_429,Aqueduct
Hanson2016_429,Aqueduct
Hanson2016_429,Arch
Hanson2016_429,Baths
Hanson2016_429,Baths
Hanson2016_429,Colonnaded streets
Hanson2016_429,Gymnasium
Hanson2016_429,Hippodrome
Hanson2016_429,Temple
Hanson2016_429,Temple of Zeus
Hanson2016_429,Theatre
Hanson2016_429,Urban grid
Hanson2016_429,Walls
Hanson2016_430,Acropolis
Hanson2016_430,Agora
Hanson2016_430,Aqueduct
Hanson2016_430,Basilica
Hanson2016_430,Baths
Hanson2016_430,Baths
Hanson2016_430,Odeum
Hanson2016_430,Palaestra
Hanson2016_430,Theatre
Hanson2016_430,Walls
Hanson2016_431,Acropolis
Hanson2016_431,Agora
Hanson2016_431,Temple
Hanson2016_431,Walls
Hanson2016_432,Stadium
Hanson2016_432,Temple of Athena Margarsia
Hanson2016_432,Temple of Athena Polias?
Hanson2016_432,Temple of Zeus Olympius
Hanson2016_432,Temple of Zeus Poleius?
Hanson2016_432,Theatre
Hanson2016_432,Walls
Hanson2016_432,Walls
Hanson2016_433,Arch
Hanson2016_433,Basilica
Hanson2016_433,Baths
Hanson2016_433,Theatre
Hanson2016_434,Aqueduct
Hanson2016_434,Gymnasium
Hanson2016_434,Temple
Hanson2016_434,Walls
Hanson2016_435,Agora
Hanson2016_435,Aqueduct
Hanson2016_435,Arch
Hanson2016_435,Arch
Hanson2016_435,Arch of Domitian
Hanson2016_435,Baths
Hanson2016_435,Baths (Great)
Hanson2016_435,Colonnaded streets
Hanson2016_435,Nymphaeum
Hanson2016_435,Stadium
Hanson2016_435,Temple of Apollo
Hanson2016_435,Temple of Artemis Perasia
Hanson2016_435,Temple of Kubaba / Cybele
Hanson2016_435,Temple of Pluto (Plutoneion)
Hanson2016_435,Theatre
Hanson2016_435,Walls
Hanson2016_436,Baths
Hanson2016_436,Temple of Juno
Hanson2016_436,Theatre
Hanson2016_436,Walls
Hanson2016_437,Acropolis
Hanson2016_437,Gymnasium
Hanson2016_437,Sanctuary of Aphrodite Paphia
Hanson2016_437,Temple of Artemis
Hanson2016_437,Temple of Hercules
Hanson2016_437,Temple of Hermes
Hanson2016_438,Acropolis
Hanson2016_438,Gymnasium
Hanson2016_438,Hippodrome
Hanson2016_438,Stadium
Hanson2016_438,Temple of Aphrodite?
Hanson2016_438,Temple of Artemis Paralia
Hanson2016_438,Temple of Asclepius and Hygeia?
Hanson2016_438,Temple of Astarte / Aphrodite
Hanson2016_438,Temple of Baal Senator?
Hanson2016_438,Temple of Esmun / Adonis?
Hanson2016_438,Temple of Esmun Melkart?
Hanson2016_438,Temple of Keraunios / Zeus?
Hanson2016_438,Temple of Melkart / Hercules
Hanson2016_438,Theatre
Hanson2016_438,Walls
Hanson2016_438,Walls
Hanson2016_439,Agora
Hanson2016_439,Colonnaded streets
Hanson2016_439,Theatre
Hanson2016_439,Urban grid
Hanson2016_439,Walls
Hanson2016_440,Odeum
Hanson2016_440,Temple
Hanson2016_440,Temple
Hanson2016_440,Walls
Hanson2016_441,Agora?
Hanson2016_441,Urban grid
Hanson2016_441,Walls
Hanson2016_442,Aqueduct
Hanson2016_442,Hippodrome
Hanson2016_442,Walls
Hanson2016_443,Baths
Hanson2016_443,Gymnasium
Hanson2016_443,Sanctuary
Hanson2016_443,Sanctuary of Apollo Hylates
Hanson2016_443,Sanctuary of Demeter and Kore
Hanson2016_443,Stadium
Hanson2016_443,Theatre
Hanson2016_443,Walls
Hanson2016_444,Arch
Hanson2016_444,Arch
Hanson2016_444,Colonnaded streets
Hanson2016_444,Gymnasium?
Hanson2016_444,Temple of Tyche and Fortuna
Hanson2016_444,Temple of Zeus Olbios
Hanson2016_444,Theatre
Hanson2016_444,Walls
Hanson2016_445,Theatre
Hanson2016_446,Acropolis
Hanson2016_446,Aqueduct
Hanson2016_446,Aqueduct
Hanson2016_446,Baths?
Hanson2016_446,Stoa
Hanson2016_446,Temple
Hanson2016_446,Theatre
Hanson2016_447,Acropolis
Hanson2016_447,Acropolis
Hanson2016_447,Agora
Hanson2016_447,Nymphaeum
Hanson2016_447,Temple of Aphrodite
Hanson2016_447,Temple of Apollo
Hanson2016_447,Temple of Athena
Hanson2016_447,Urban grid
Hanson2016_447,Walls
Hanson2016_448,Acropolis
Hanson2016_448,Agora
Hanson2016_448,Bouleuterion
Hanson2016_448,Colonnaded streets
Hanson2016_448,Walls
Hanson2016_449,Acropolis
Hanson2016_449,Gymnasium
Hanson2016_449,Temple
Hanson2016_449,Theatre?
Hanson2016_449,Walls
Hanson2016_451,Gymnasium
Hanson2016_451,Temple of Zeus and Aphrodite
Hanson2016_451,Theatre?
Hanson2016_451,Walls
Hanson2016_452,Bridge
Hanson2016_452,Colonnaded streets
Hanson2016_452,Stadium
Hanson2016_452,Theatre
Hanson2016_453,Agora
Hanson2016_453,Gymnasium
Hanson2016_453,Odeum
Hanson2016_453,Temple of Apollo Hylates
Hanson2016_453,Temple of Artemis Agrotera
Hanson2016_453,Temple of Asclepius
Hanson2016_453,Temple of Leto
Hanson2016_453,Temple of the Ptolemies
Hanson2016_453,Temple of Zeus Polieus
Hanson2016_453,Theatre
Hanson2016_453,Theatre-sanctuary (Sanctuary of Asclepius)
Hanson2016_453,Urban grid
Hanson2016_453,Walls
Hanson2016_453,Walls
Hanson2016_453,Walls
Hanson2016_454,Aqueduct
Hanson2016_454,Temple?
Hanson2016_454,Theatre
Hanson2016_454,Walls
Hanson2016_455,Acropolis
Hanson2016_455,Aqueduct
Hanson2016_455,Nymphaeum
Hanson2016_455,Temple
Hanson2016_455,Theatre
Hanson2016_455,Walls
Hanson2016_456,Gymnasium
Hanson2016_456,Stoa
Hanson2016_456,Temple of Aphrodite
Hanson2016_456,Theatre
Hanson2016_456,Walls
Hanson2016_457,Bridge
Hanson2016_457,Colonnaded streets
Hanson2016_457,Harbour
Hanson2016_457,Theatre
Hanson2016_457,Urban grid
Hanson2016_457,Walls
Hanson2016_458,Agora
Hanson2016_458,Amphitheatre
Hanson2016_458,Aqueduct
Hanson2016_458,Baths
Hanson2016_458,Baths
Hanson2016_458,Colonnaded streets
Hanson2016_458,Forum
Hanson2016_458,Gymnasium
Hanson2016_458,Harbour
Hanson2016_458,Stadium
Hanson2016_458,Temple of Zeus Olympius
Hanson2016_458,Temple of Zeus Salaminios
Hanson2016_458,Theatre
Hanson2016_458,Walls
Hanson2016_458,Walls
Hanson2016_458,Walls
Hanson2016_459,Acropolis
Hanson2016_459,Bouleuterion
Hanson2016_459,Bridge
Hanson2016_459,Dikasterion
Hanson2016_459,Prytaneum
Hanson2016_459,Stadium
Hanson2016_459,Temple
Hanson2016_459,Temple
Hanson2016_459,Theatre
Hanson2016_459,Walls
Hanson2016_460,Odeum
Hanson2016_461,Acropolis
Hanson2016_461,Agora
Hanson2016_461,Colonnaded streets
Hanson2016_461,Nymphaeum
Hanson2016_461,Temple
Hanson2016_461,Temple of Aphrodite and Isis
Hanson2016_461,Temple of Athena
Hanson2016_461,Temple of Zeus
Hanson2016_461,Theatre
Hanson2016_461,Urban grid?
Hanson2016_461,Walls
Hanson2016_462,Baths
Hanson2016_462,Colonnaded streets
Hanson2016_462,Temple
Hanson2016_462,Theatre
Hanson2016_462,Walls
Hanson2016_463,Acropolis
Hanson2016_463,Agora
Hanson2016_463,Baths
Hanson2016_463,Bridge
Hanson2016_463,Fountain
Hanson2016_463,Gymnasium
Hanson2016_463,Market
Hanson2016_463,Stadium
Hanson2016_463,Stoa
Hanson2016_463,Temple of the imperial cult
Hanson2016_463,Theatre
Hanson2016_463,Walls
Hanson2016_464,Amphitheatre
Hanson2016_464,Arch
Hanson2016_464,Arch
Hanson2016_464,Basilica
Hanson2016_464,Baths
Hanson2016_464,Baths
Hanson2016_464,Forum
Hanson2016_464,Nymphaeum
Hanson2016_464,Temple
Hanson2016_464,Temple
Hanson2016_464,Temple of Augustus and Rome
Hanson2016_464,Theatre
Hanson2016_464,Walls
Hanson2016_465,Acropolis
Hanson2016_465,Amphitheatre
Hanson2016_465,Aqueduct
Hanson2016_465,Baths
Hanson2016_465,Baths
Hanson2016_465,Forum?
Hanson2016_465,Sanctuary
Hanson2016_465,Tabularium
Hanson2016_465,Temple ('capitolium')
Hanson2016_465,Temple of Apollo
Hanson2016_465,Temple of Asclepius
Hanson2016_465,Temple of Bacchus
Hanson2016_465,Temple of Isis
Hanson2016_465,Temple of Isis?
Hanson2016_465,Temple of Rome and Augustus
Hanson2016_465,Theatre
Hanson2016_465,Urban grid?
Hanson2016_465,Walls
Hanson2016_466,Aqueduct
Hanson2016_466,Baths?
Hanson2016_466,Walls
Hanson2016_468,Amphitheatre
Hanson2016_468,Aqueduct
Hanson2016_468,Baths
Hanson2016_468,Baths
Hanson2016_468,Forum
Hanson2016_468,Harbour
Hanson2016_468,Nymphaeum
Hanson2016_468,Temple
Hanson2016_468,Temple of Tanit
Hanson2016_468,Theatre
Hanson2016_469,Aqueduct
Hanson2016_469,Baths
Hanson2016_469,Forum?
Hanson2016_469,Temple
Hanson2016_469,Temple of Ceres
Hanson2016_469,Urban grid
Hanson2016_469,Walls
Hanson2016_470,Bridge
Hanson2016_470,Sanctuary (Tophet)
Hanson2016_470,Temple of Serapis and Isis
Hanson2016_470,Walls
Hanson2016_471,Aqueduct
Hanson2016_471,Baths
Hanson2016_471,Baths
Hanson2016_471,Forum?
Hanson2016_471,Sanctuary (Tophet)
Hanson2016_471,Temple
Hanson2016_471,Urban grid?
Hanson2016_471,Walls
Hanson2016_472,Aqueduct
Hanson2016_472,Basilica
Hanson2016_472,Baths
Hanson2016_472,Baths
Hanson2016_472,Bridge
Hanson2016_472,Forum
Hanson2016_472,Temple of Fortuna
Hanson2016_472,Urban grid
Hanson2016_473,Agora?
Hanson2016_473,Aqueduct
Hanson2016_473,Baths
Hanson2016_473,Harbour
Hanson2016_473,Lighthouse (Pharos)
Hanson2016_473,Temple
Hanson2016_473,Temple
Hanson2016_473,Theatre
Hanson2016_473,Walls
Hanson2016_474,Acropolis
Hanson2016_474,Baths
Hanson2016_474,Bouleuterion
Hanson2016_474,Prytaneum
Hanson2016_474,Temple
Hanson2016_474,Temple of Demeter and Kore
Hanson2016_474,Temple of Dionysus
Hanson2016_474,Temple?
Hanson2016_474,Theatre
Hanson2016_474,Walls
Hanson2016_475,Walls
Hanson2016_476,Agora?
Hanson2016_476,Amphitheatre
Hanson2016_476,Harbour
Hanson2016_476,Urban grid
Hanson2016_476,Walls
Hanson2016_477,Amphitheatre
Hanson2016_477,Odeum
Hanson2016_477,Temple of Britomartis
Hanson2016_477,Theatre
Hanson2016_477,Walls
Hanson2016_478,Amphitheatre
Hanson2016_478,Aqueduct
Hanson2016_478,Baths
Hanson2016_478,Bridge
Hanson2016_478,Fountain
Hanson2016_478,Sanctuary of Diktynna
Hanson2016_478,Theatre
Hanson2016_478,Unidentified public building
Hanson2016_478,Urban grid?
Hanson2016_478,Walls
Hanson2016_479,Acropolis
Hanson2016_479,Agora
Hanson2016_479,Amphitheatre
Hanson2016_479,Aqueduct
Hanson2016_479,Basilica
Hanson2016_479,Baths?
Hanson2016_479,Temple
Hanson2016_479,Temple
Hanson2016_479,Walls
Hanson2016_480,Acropolis
Hanson2016_480,Aqueduct
Hanson2016_480,Baths?
Hanson2016_480,Temple
Hanson2016_480,Theatre
Hanson2016_480,Walls
Hanson2016_481,Acropolis
Hanson2016_481,Agora
Hanson2016_481,Amphitheatre
Hanson2016_481,Aqueduct
Hanson2016_481,Arch of Marcus Aurelius and Lucius Verus
Hanson2016_481,Basilica
Hanson2016_481,Baths
Hanson2016_481,Baths of Trajan
Hanson2016_481,Bouleuterion
Hanson2016_481,Capitolium
Hanson2016_481,Forum
Hanson2016_481,Fountain
Hanson2016_481,Fountain
Hanson2016_481,Fountain
Hanson2016_481,Hippodrome
Hanson2016_481,Macellum
Hanson2016_481,Odeum
Hanson2016_481,Odeum
Hanson2016_481,Prytaneum
Hanson2016_481,Stoa
Hanson2016_481,Stoa
Hanson2016_481,Stoa
Hanson2016_481,Stoa
Hanson2016_481,Stoa
Hanson2016_481,Stoa
Hanson2016_481,Stoa of Hermes and Hercules
Hanson2016_481,Temple
Hanson2016_481,Temple
Hanson2016_481,Temple of Apollo
Hanson2016_481,Temple of Augustus
Hanson2016_481,Temple of Caesar
Hanson2016_481,Temple of Kurana
Hanson2016_481,Temple of Venus
Hanson2016_481,Temple of Zeus
Hanson2016_481,Theatre (Market)
Hanson2016_481,Theatre (Myrtusa)
Hanson2016_481,Urban grid
Hanson2016_481,Walls
Hanson2016_482,Acropolis
Hanson2016_482,Agora
Hanson2016_482,Amphitheatre
Hanson2016_482,Aqueduct
Hanson2016_482,Arch
Hanson2016_482,Baths
Hanson2016_482,Baths
Hanson2016_482,Baths
Hanson2016_482,Dikasterion
Hanson2016_482,Ekklesiasterion
Hanson2016_482,Hippodrome
Hanson2016_482,Nymphaeum
Hanson2016_482,Odeum
Hanson2016_482,Praetorium
Hanson2016_482,Sanctuary of Demeter and Kore
Hanson2016_482,Sanctuary of the Egyptian Gods
Hanson2016_482,Stoa
Hanson2016_482,Temple of Apollo Pythias
Hanson2016_482,Temple of Asclepius
Hanson2016_482,Temple of Athena
Hanson2016_482,Temple of the imperial cult
Hanson2016_482,Theatre (Large)
Hanson2016_482,Theatre (Roman)
Hanson2016_482,Theatre (Small)
Hanson2016_482,Walls
Hanson2016_483,Aqueduct
Hanson2016_483,Forum
Hanson2016_483,Urban grid
Hanson2016_484,Amphitheatre
Hanson2016_484,Aqueduct
Hanson2016_484,Baths
Hanson2016_484,Harbour
Hanson2016_484,Temple of Apollo?
Hanson2016_484,Temple of Athena Oleria?
Hanson2016_484,Temple of Athena Polias?
Hanson2016_484,Temple of Egyptian deities?
Hanson2016_484,Temple of Hera?
Hanson2016_484,Temple of Zeus?
Hanson2016_484,Theatre (Large)
Hanson2016_484,Theatre (Small)
Hanson2016_484,Walls
Hanson2016_485,Acropolis
Hanson2016_485,Aqueduct
Hanson2016_485,Temple
Hanson2016_485,Theatre
Hanson2016_486,Acropolis
Hanson2016_486,Agora?
Hanson2016_486,Harbour
Hanson2016_486,Temple
Hanson2016_486,Temple
Hanson2016_486,Temple of Apollo
Hanson2016_486,Temple of Diktynna
Hanson2016_486,Walls
Hanson2016_487,Acropolis
Hanson2016_487,Agora?
Hanson2016_487,Aqueduct
Hanson2016_487,Sanctuary
Hanson2016_487,Temple?
Hanson2016_487,Walls
Hanson2016_488,Acropolis
Hanson2016_488,Amphitheatre
Hanson2016_488,Aqueduct
Hanson2016_488,Arch
Hanson2016_488,Bridge
Hanson2016_488,Hippodrome
Hanson2016_488,Odeum
Hanson2016_488,Temple
Hanson2016_488,Theatre (Roman)
Hanson2016_488,Theatre (Upper)
Hanson2016_488,Urban grid
Hanson2016_488,Walls
Hanson2016_489,Acropolis
Hanson2016_489,Agora
Hanson2016_489,Prytaneum
Hanson2016_489,Temple
Hanson2016_489,Temple of Artemis Rhokkaia
Hanson2016_489,Walls
Hanson2016_490,Gymnasium
Hanson2016_490,Sanctuary of Ammon?
Hanson2016_490,Sanctuary of Apollo?
Hanson2016_490,Sanctuary of Cybele?
Hanson2016_490,Sanctuary of Demeter and Kore?
Hanson2016_490,Sanctuary of Dionysus?
Hanson2016_490,Walls
Hanson2016_490,Walls
Hanson2016_490,Walls
Hanson2016_492,Fort
Hanson2016_492,Forum
Hanson2016_492,Urban grid
Hanson2016_493,Aqueduct
Hanson2016_493,Basilica
Hanson2016_493,Baths
Hanson2016_493,Forum
Hanson2016_493,Mithraeum
Hanson2016_493,Temple
Hanson2016_493,Temple ('capitolium')
Hanson2016_493,Temple of Asclepius
Hanson2016_493,Temple of Hygeia
Hanson2016_493,Temple of Liber Pater?
Hanson2016_493,Urban grid
Hanson2016_493,Walls
Hanson2016_493,Walls
Hanson2016_494,Fort
Hanson2016_494,Forum?
Hanson2016_494,Urban grid?
Hanson2016_495,Amphitheatre
Hanson2016_495,Baths
Hanson2016_495,Fort
Hanson2016_495,Temple of Jupiter Erapolitanus
Hanson2016_495,Temple of Moorish gods
Hanson2016_496,Fort
Hanson2016_496,Forum?
Hanson2016_496,Walls
Hanson2016_497,Amphitheatre
Hanson2016_497,Baths
Hanson2016_497,Fort
Hanson2016_497,Fort?
Hanson2016_497,Temple of Liber Pater
Hanson2016_497,Walls
Hanson2016_498,Basilica
Hanson2016_498,Fort
Hanson2016_498,Temple
Hanson2016_499,Aqueduct
Hanson2016_499,Baths
Hanson2016_499,Curia
Hanson2016_499,Fort?
Hanson2016_499,Fort?
Hanson2016_499,Walls
Hanson2016_499,Walls
Hanson2016_499,Walls
Hanson2016_500,Amphitheatre
Hanson2016_500,Aqueduct
Hanson2016_500,Arch
Hanson2016_500,Basilica
Hanson2016_500,Baths
Hanson2016_500,Baths?
Hanson2016_500,Curia
Hanson2016_500,Forum
Hanson2016_500,Forum
Hanson2016_500,Macellum
Hanson2016_500,Mithraeum
Hanson2016_500,Nymphaeum
Hanson2016_500,Nymphaeum
Hanson2016_500,Temple
Hanson2016_500,Temple ('capitolium')?
Hanson2016_500,Temple of Asclepius and Hygeia
Hanson2016_500,Temple of Liber Pater
Hanson2016_500,Temple of Nemesis
Hanson2016_500,Temple of Silvanus
Hanson2016_500,Temple of Syrian gods
Hanson2016_500,Temple of Syrian gods
Hanson2016_500,Temple of the Augustales
Hanson2016_500,Theatre?
Hanson2016_500,Urban grid
Hanson2016_500,Walls
Hanson2016_501,Fort?
Hanson2016_504,Aqueduct
Hanson2016_504,Bridge
Hanson2016_504,Bridge
Hanson2016_504,Forum
Hanson2016_504,Temple
Hanson2016_504,Temple ('capitolium')
Hanson2016_504,Urban grid
Hanson2016_504,Walls
Hanson2016_505,Amphitheatre
Hanson2016_505,Curia
Hanson2016_505,Forum
Hanson2016_505,Temple ('capitolium')
Hanson2016_505,Urban grid
Hanson2016_505,Walls
Hanson2016_508,Aqueduct
Hanson2016_508,Walls
Hanson2016_509,Walls
Hanson2016_511,Acropolis
Hanson2016_511,Arch
Hanson2016_511,Basilica
Hanson2016_511,Curia
Hanson2016_511,Forum
Hanson2016_511,Walls
Hanson2016_517,Amphitheatre
Hanson2016_517,Aqueduct
Hanson2016_517,Aqueduct
Hanson2016_517,Fort
Hanson2016_519,Aqueduct
Hanson2016_521,Curia
Hanson2016_522,Walls
Hanson2016_523,Basilica
Hanson2016_523,Curia
Hanson2016_523,Forum
Hanson2016_525,Arch
Hanson2016_525,Basilica
Hanson2016_525,Baths
Hanson2016_525,Forum
Hanson2016_525,Temple
Hanson2016_525,Temple of Dea Roma
Hanson2016_525,Temple of Diana
Hanson2016_525,Urban grid
Hanson2016_525,Walls
Hanson2016_526,Aqueduct
Hanson2016_526,Basilica
Hanson2016_526,Baths
Hanson2016_526,Baths
Hanson2016_526,Macellum
Hanson2016_527,Aqueduct
Hanson2016_527,Baths
Hanson2016_528,Aqueduct
Hanson2016_529,Amphitheatre
Hanson2016_529,Aqueduct
Hanson2016_529,Arch
Hanson2016_529,Basilica
Hanson2016_529,Baths
Hanson2016_529,Forum
Hanson2016_529,Market
Hanson2016_529,Nymphaeum
Hanson2016_529,Temple ('capitolium')
Hanson2016_529,Theatre
Hanson2016_529,Urban grid
Hanson2016_529,Walls
Hanson2016_530,Agora?
Hanson2016_530,Theatre
Hanson2016_530,Urban grid
Hanson2016_530,Walls
Hanson2016_532,Acropolis
Hanson2016_532,Walls
Hanson2016_535,Basilica
Hanson2016_538,Baths
Hanson2016_538,Temple of Asclepius
Hanson2016_538,Temple of Diana?
Hanson2016_538,Temple of Jupiter?
Hanson2016_538,Temple of Liber and Libera
Hanson2016_538,Temple of the imperial cult
Hanson2016_538,Theatre
Hanson2016_538,Walls
Hanson2016_539,Temple of Latra
Hanson2016_541,Walls
Hanson2016_544,Baths
Hanson2016_547,Amphitheatre
Hanson2016_547,Aqueduct
Hanson2016_547,Basilica
Hanson2016_547,Baths
Hanson2016_547,Curia
Hanson2016_547,Forum
Hanson2016_547,Temple ('capitolium')
Hanson2016_547,Temple (Theatre)
Hanson2016_547,Temple of Cybele / Magna Mater
Hanson2016_547,Temple of Liber and Libera
Hanson2016_547,Temple of the Nymphs and Silvanus
