urban_context_city,n,mean_date_range,mean_date_range_bca_lo,mean_date_range_bca_hi,mean_date_range_pct_lo,mean_date_range_pct_hi,median_date_range,median_date_range_bca_lo,median_date_range_bca_hi,median_date_range_pct_lo,median_date_range_pct_hi,latitude_null_rate,longitude_null_rate,not_before_null_rate,not_after_null_rate
Carpentorate,3,93.33333333333333,50.0,130.0,50.0,130.0,100.0,50.0,130.0,50.0,130.0,0.0,0.0,0.0,0.0
Boutae,3,28.0,4.0,43.333333333333336,4.0,50.0,30.0,4.0,50.0,4.0,50.0,0.0,0.0,0.0,0.0
Netum,3,133.33333333333334,100.0,200.0,100.0,200.0,100.0,100.0,200.0,100.0,200.0,0.0,0.0,0.0,0.0
Ostra,3,84.33333333333333,2.0,133.66666666666666,2.0,150.0,101.0,2.0,150.0,2.0,150.0,0.0,0.0,0.0,0.0
Chidibbia,3,22.666666666666668,3.0,60.0,1.0,60.0,7.0,1.0,60.0,1.0,60.0,0.0,0.0,0.0,0.0
Olbasa,3,30.333333333333332,1.0,46.666666666666664,1.0,50.0,40.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0
Sala,3,16.333333333333332,3.3333333333333335,40.0,1.0,40.0,8.0,1.0,40.0,1.0,40.0,0.0,0.0,0.0,0.0
Numantia,3,67.33333333333333,2.0,100.0,2.0,100.0,100.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0
Comama,3,17.333333333333332,1.0,50.0,1.0,50.0,1.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0
Thabraca,3,46.666666666666664,4.333333333333333,130.0,3.0,130.0,7.0,3.0,130.0,3.0,130.0,0.0,0.0,0.0,0.0
Segermes,3,17.0,9.666666666666666,30.0,8.0,30.0,13.0,8.0,30.0,8.0,30.0,0.0,0.0,0.0,0.0
Segida,3,76.66666666666667,50.0,100.0,50.0,100.0,80.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Maronea,3,133.33333333333334,100.0,200.0,100.0,200.0,100.0,100.0,200.0,100.0,200.0,0.0,0.0,0.0,0.0
Curubis,3,1.0,,,1.0,1.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0
Consentia,3,126.66666666666667,86.66666666666667,200.0,80.0,200.0,100.0,80.0,200.0,80.0,200.0,0.0,0.0,0.0,0.0
Cremna,3,4.666666666666667,2.3333333333333335,9.0,2.0,9.0,3.0,2.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0
Mesembria,3,39.0,6.666666666666667,100.0,3.0,100.0,14.0,3.0,100.0,3.0,100.0,0.0,0.0,0.0,0.0
Magnesia (Asia) (2),3,16.333333333333332,14.0,19.0,14.0,19.0,16.0,14.0,19.0,14.0,19.0,0.0,0.0,0.0,0.0
Siga,3,72.0,7.666666666666667,200.0,7.0,200.0,9.0,7.0,200.0,7.0,200.0,0.0,0.0,0.0,0.0
Icosium,3,2.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Limonum,3,22.0,6.0,50.0,2.0,50.0,14.0,2.0,50.0,2.0,50.0,0.0,0.0,0.0,0.0
Isca,3,90.66666666666667,7.666666666666668,250.0,1.0,250.0,21.0,1.0,250.0,1.0,250.0,0.0,0.0,0.0,0.0
Hierapolis,3,34.333333333333336,1.3333333333333333,100.0,1.0,100.0,2.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Silvium,3,116.66666666666667,100.0,126.66666666666667,100.0,130.0,120.0,100.0,130.0,100.0,130.0,0.0,0.0,0.0,0.0
Neapolis (Syria Palestina),3,8.333333333333334,1.3333333333333333,22.0,1.0,22.0,2.0,1.0,22.0,1.0,22.0,0.0,0.0,0.0,0.0
Nasium,3,165.0,45.0,300.0,45.0,300.0,150.0,45.0,300.0,45.0,300.0,0.0,0.0,0.0,0.0
Tarsus,3,176.66666666666666,110.0,300.0,100.0,300.0,130.0,100.0,300.0,100.0,300.0,0.0,0.0,0.0,0.0
Tegea,3,3.6666666666666665,2.0,7.0,2.0,7.0,2.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0
Labicum,3,120.0,40.0,163.33333333333334,40.0,170.0,150.0,40.0,170.0,40.0,170.0,0.0,0.0,0.0,0.0
Fulfinium,3,70.66666666666667,12.0,100.0,12.0,100.0,100.0,12.0,100.0,12.0,100.0,0.0,0.0,0.0,0.0
Alesia,3,120.0,73.33333333333333,200.0,60.0,200.0,100.0,60.0,200.0,60.0,200.0,0.0,0.0,0.0,0.0
Amathus,3,84.0,1.0,250.0,1.0,250.0,1.0,1.0,250.0,1.0,250.0,0.0,0.0,0.0,0.0
Zama Regia,3,37.0,4.0,100.0,1.0,100.0,10.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Ascalon,3,133.33333333333334,100.0,200.0,100.0,200.0,100.0,100.0,200.0,100.0,200.0,0.0,0.0,0.0,0.0
Prusias,3,61.0,1.3333333333333333,180.0,1.0,180.0,2.0,1.0,180.0,1.0,180.0,0.0,0.0,0.0,0.0
Pella (Macedonia),3,134.0,2.0,200.0,2.0,200.0,200.0,2.0,200.0,2.0,200.0,0.0,0.0,0.0,0.0
Pyrgi,3,73.33333333333333,40.0,100.0,40.0,100.0,80.0,40.0,100.0,40.0,100.0,0.0,0.0,0.0,0.0
Vetulonia,3,66.66666666666667,3.0,99.0,3.0,100.0,97.0,3.0,100.0,3.0,100.0,0.0,0.0,0.0,0.0
Patara,3,109.33333333333333,28.0,200.0,28.0,200.0,100.0,28.0,200.0,28.0,200.0,0.0,0.0,0.0,0.0
Antiochia (Cilicia et Cyprus) (2),3,18.0,1.6666666666666667,50.0,1.0,50.0,3.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0
Arva,3,47.0,1.0,100.0,1.0,100.0,40.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Uluzibbira,3,100.33333333333333,1.0,150.0,1.0,150.0,150.0,1.0,150.0,1.0,150.0,0.0,0.0,0.0,0.0
Leusaba,3,183.33333333333334,116.66666666666667,300.0,100.0,300.0,150.0,100.0,300.0,100.0,300.0,0.0,0.0,0.0,0.0
Ercavica,3,40.666666666666664,2.0,60.0,2.0,60.0,60.0,2.0,60.0,2.0,60.0,0.0,0.0,0.0,0.0
Drepanum (Silicia),3,60.0,43.333333333333336,90.0,40.0,90.0,50.0,40.0,90.0,40.0,90.0,0.0,0.0,0.0,0.0
Tarvenna,3,167.33333333333334,2.0,300.0,2.0,300.0,200.0,2.0,300.0,2.0,300.0,0.0,0.0,0.0,0.0
Abthungi,2,1.5,1.0,2.0,1.0,2.0,1.5,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Caesarodunum,2,11.0,2.0,20.0,2.0,20.0,11.0,2.0,20.0,2.0,20.0,0.0,0.0,0.0,0.0
Phintias,2,120.0,40.0,200.0,40.0,200.0,120.0,40.0,200.0,40.0,200.0,0.0,0.0,0.0,0.0
Olba,2,1.5,1.0,2.0,1.0,2.0,1.5,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Numana,2,13.0,1.0,25.0,1.0,25.0,13.0,1.0,25.0,1.0,25.0,0.0,0.0,0.0,0.0
Noviodunum (Gallia Lugdunensis),2,3.5,1.0,6.0,1.0,6.0,3.5,1.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0
Norba,2,60.0,,,60.0,60.0,60.0,,,60.0,60.0,0.0,0.0,0.0,0.0
Capitolias,2,56.5,13.0,100.0,13.0,100.0,56.5,13.0,100.0,13.0,100.0,0.0,0.0,0.0,0.0
Carcaso,2,22.0,2.0,42.0,2.0,42.0,22.0,2.0,42.0,2.0,42.0,0.0,0.0,0.0,0.0
Archelais,2,16.5,1.0,32.0,1.0,32.0,16.5,1.0,32.0,1.0,32.0,0.0,0.0,0.0,0.0
Baiae,2,70.0,40.0,100.0,40.0,100.0,70.0,40.0,100.0,40.0,100.0,0.0,0.0,0.0,0.0
Avedda,2,52.5,1.0,104.0,1.0,104.0,52.5,1.0,104.0,1.0,104.0,0.0,0.0,0.0,0.0
Mopsuestia,2,15.0,1.0,29.0,1.0,29.0,15.0,1.0,29.0,1.0,29.0,0.0,0.0,0.0,0.0
Mirobriga (Hispania Tarraconensis),2,45.0,40.0,50.0,40.0,50.0,45.0,40.0,50.0,40.0,50.0,0.0,0.0,0.0,0.0
Seleucia (Cilicia et Cyprus),2,5.0,,,5.0,5.0,5.0,,,5.0,5.0,0.0,0.0,0.0,0.0
Maraci,2,12.0,10.0,14.0,10.0,14.0,12.0,10.0,14.0,10.0,14.0,0.0,0.0,0.0,0.0
Segodunum,2,7.5,1.0,14.0,1.0,14.0,7.5,1.0,14.0,1.0,14.0,0.0,0.0,0.0,0.0
Lucurgentum,2,75.0,50.0,100.0,50.0,100.0,75.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Samosata,2,125.0,50.0,200.0,50.0,200.0,125.0,50.0,200.0,50.0,200.0,0.0,0.0,0.0,0.0
Magnesia (Asia) (1),2,75.5,50.0,101.0,50.0,101.0,75.5,50.0,101.0,50.0,101.0,0.0,0.0,0.0,0.0
Lopsica,2,225.0,150.0,300.0,150.0,300.0,225.0,150.0,300.0,150.0,300.0,0.0,0.0,0.0,0.0
Lopodunum,2,85.0,40.0,130.0,40.0,130.0,85.0,40.0,130.0,40.0,130.0,0.0,0.0,0.0,0.0
Madaba,2,7.5,1.0,14.0,1.0,14.0,7.5,1.0,14.0,1.0,14.0,0.0,0.0,0.0,0.0
Tentyris,2,1.5,1.0,2.0,1.0,2.0,1.5,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Cyme,2,51.5,3.0,100.0,3.0,100.0,51.5,3.0,100.0,3.0,100.0,0.0,0.0,0.0,0.0
Cynopolis,2,1.0,,,1.0,1.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0
Damascus,2,24.0,2.0,46.0,2.0,46.0,24.0,2.0,46.0,2.0,46.0,0.0,0.0,0.0,0.0
Diana Veteranorum,2,2.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0
Callet,2,2.0,,,2.0,2.0,2.0,,,2.0,2.0,0.0,0.0,0.0,0.0
Teurnia,2,180.0,160.0,200.0,160.0,200.0,180.0,160.0,200.0,160.0,200.0,0.0,0.0,0.0,0.0
Thaenae,2,101.0,2.0,200.0,2.0,200.0,101.0,2.0,200.0,2.0,200.0,0.0,0.0,0.0,0.0
Clupea,2,200.0,100.0,300.0,100.0,300.0,200.0,100.0,300.0,100.0,300.0,0.0,0.0,0.0,0.0
Caudium,2,34.0,7.0,61.0,7.0,61.0,34.0,7.0,61.0,7.0,61.0,0.0,0.0,0.0,0.0
Thasos,2,200.0,100.0,300.0,100.0,300.0,200.0,100.0,300.0,100.0,300.0,0.0,0.0,0.0,0.0
Rusuccuru,2,58.5,17.0,100.0,17.0,100.0,58.5,17.0,100.0,17.0,100.0,0.0,0.0,0.0,0.0
Rusazus,2,9.5,6.0,13.0,6.0,13.0,9.5,6.0,13.0,6.0,13.0,0.0,0.0,0.0,0.0
Osca,2,26.0,2.0,50.0,2.0,50.0,26.0,2.0,50.0,2.0,50.0,0.0,0.0,0.0,0.0
Orippo,2,31.5,2.0,61.0,2.0,61.0,31.5,2.0,61.0,2.0,61.0,0.0,0.0,0.0,0.0
Palaepaphus,2,2.0,,,2.0,2.0,2.0,,,2.0,2.0,0.0,0.0,0.0,0.0
Philippopolis (Arabia),2,4.5,3.0,6.0,3.0,6.0,4.5,3.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0
Phocaea,2,15.0,8.0,22.0,8.0,22.0,15.0,8.0,22.0,8.0,22.0,0.0,0.0,0.0,0.0
Iuliobriga,2,8.0,2.0,14.0,2.0,14.0,8.0,2.0,14.0,2.0,14.0,0.0,0.0,0.0,0.0
Igilgili,2,1.5,1.0,2.0,1.0,2.0,1.5,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Iulia Traducta,2,65.0,30.0,100.0,30.0,100.0,65.0,30.0,100.0,30.0,100.0,0.0,0.0,0.0,0.0
Iasus,2,2.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0
Eryx,2,125.0,50.0,200.0,50.0,200.0,125.0,50.0,200.0,50.0,200.0,0.0,0.0,0.0,0.0
Gunugu,2,50.5,1.0,100.0,1.0,100.0,50.5,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Flaviobriga,2,15.0,2.0,28.0,2.0,28.0,15.0,2.0,28.0,2.0,28.0,0.0,0.0,0.0,0.0
Suana,2,100.0,,,100.0,100.0,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Durobrivae (Britannia) (2),2,100.0,,,100.0,100.0,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Fidentia,2,75.0,50.0,100.0,50.0,100.0,75.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Flavia Solva,2,155.0,10.0,300.0,10.0,300.0,155.0,10.0,300.0,10.0,300.0,0.0,0.0,0.0,0.0
Tavium,2,2.5,1.0,4.0,1.0,4.0,2.5,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0
Dora,2,65.0,30.0,100.0,30.0,100.0,65.0,30.0,100.0,30.0,100.0,0.0,0.0,0.0,0.0
Moridunum,2,130.0,30.0,230.0,30.0,230.0,130.0,30.0,230.0,30.0,230.0,0.0,0.0,0.0,0.0
Irni,2,50.5,1.0,100.0,1.0,100.0,50.5,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Leptiminus,2,32.0,9.0,55.0,9.0,55.0,32.0,9.0,55.0,9.0,55.0,0.0,0.0,0.0,0.0
Sicyon,2,75.0,50.0,100.0,50.0,100.0,75.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
Amisus,2,151.0,2.0,300.0,2.0,300.0,151.0,2.0,300.0,2.0,300.0,0.0,0.0,0.0,0.0
Acruvium,2,300.0,,,300.0,300.0,300.0,,,300.0,300.0,0.0,0.0,0.0,0.0
Unknown (3),2,1.0,,,1.0,1.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0
Amorium,2,90.5,81.0,100.0,81.0,100.0,90.5,81.0,100.0,81.0,100.0,0.0,0.0,0.0,0.0
Aprustum,2,100.0,,,100.0,100.0,100.0,,,100.0,100.0,0.0,0.0,0.0,0.0
Gadara,2,51.0,2.0,100.0,2.0,100.0,51.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0
Urbana,2,50.0,,,50.0,50.0,50.0,,,50.0,50.0,0.0,0.0,0.0,0.0
Acerrae,2,42.5,5.0,80.0,5.0,80.0,42.5,5.0,80.0,5.0,80.0,0.0,0.0,0.0,0.0
Paros,2,101.0,1.0,201.0,1.0,201.0,101.0,1.0,201.0,1.0,201.0,0.0,0.0,0.0,0.0
Pella (Syria Palestina),2,1.0,,,1.0,1.0,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0
Pupput,2,25.5,1.0,50.0,1.0,50.0,25.5,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0
Pollentia (Hispania Tarraconensis),2,75.5,1.0,150.0,1.0,150.0,75.5,1.0,150.0,1.0,150.0,0.0,0.0,0.0,0.0
Alabanda,2,23.0,4.0,42.0,4.0,42.0,23.0,4.0,42.0,4.0,42.0,0.0,0.0,0.0,0.0
Agyrium,2,200.0,,,200.0,200.0,200.0,,,200.0,200.0,0.0,0.0,0.0,0.0
Vesontio,2,100.5,1.0,200.0,1.0,200.0,100.5,1.0,200.0,1.0,200.0,0.0,0.0,0.0,0.0
Aegae,2,53.5,7.0,100.0,7.0,100.0,53.5,7.0,100.0,7.0,100.0,0.0,0.0,0.0,0.0
Aeminium,2,1.5,1.0,2.0,1.0,2.0,1.5,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
Aginnum,2,50.5,1.0,100.0,1.0,100.0,50.5,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0
Ad Sava,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Aegina,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Aenus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Aezanis,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Agedincum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Vibinum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Acholla,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Pistorium,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Pitulum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Plataea,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Pompeiopolis,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Pons Saravi,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Ptolemais (Aegyptus),1,,,,,,,,,,,0.0,0.0,0.0,0.0
Pellene,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Pharsalus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Pheradi Maius,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Pherae,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Arycanda,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Assus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Antinoopolis,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Antiochia (Asia),1,,,,,,,,,,,0.0,0.0,0.0,0.0
Antiochia (Cilicia et Cyprus) (1),1,,,,,,,,,,,0.0,0.0,0.0,0.0
Aphroditopolis,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Apollonia (Sicilia),1,,,,,,,,,,,0.0,0.0,0.0,0.0
Apta,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Aquae Calidae,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Amantia,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Ambracia,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Andautonia,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Ugia,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Unknown (2),1,,,,,,,,,,,0.0,0.0,0.0,0.0
Uzelis,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Vegium,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Xanthus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Xois,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Hippo Diarrhytus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Hippus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Gabala,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Genusia,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Germa,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Enna,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Epidaurus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Erythrae,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Faventia,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Statonia,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Taucheira,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Dionysias,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Elaea,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Eleutheropolis,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Iuvavum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Lacimurga,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Laertes,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Lambiridi,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Laranda,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Lebadea,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Leontini,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Iatinum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Idebessus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Iluro,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Sexi,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Side,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Solona,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Hadrianopolis (Achaea),1,,,,,,,,,,,0.0,0.0,0.0,0.0
Halicarnassus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Heraclea (Macedonia),1,,,,,,,,,,,0.0,0.0,0.0,0.0
Hermopolis Magna,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Hierapytna,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Mylasa,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Neapolis (Africa Proconsularis),1,,,,,,,,,,,0.0,0.0,0.0,0.0
Nemetacum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Mazaca,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Mediolanum (Gallia Lugdunensis) (1),1,,,,,,,,,,,0.0,0.0,0.0,0.0
Memphis,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Metapontum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Samaria,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Samos,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Scallabis,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Selinus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Lixus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Lydai,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Cyrrus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Diluntum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Cleitor,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Colybrassus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Consoranni,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Termes,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Thisica,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Cenabum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Ceramus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Choba,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Cibalae,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Claterna,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Caesaromagus (Gallia Belgica),1,,,,,,,,,,,0.0,0.0,0.0,0.0
Camarina,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Phoenice,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Piraeus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Oenoanda,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Orchomenus Minyeaus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Oricus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Ortoplinia,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Paneas,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Panopolis,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Roda,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Saetabis,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Salamis,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Nicopolis (Cappadocia (et Galatia)),1,,,,,,,,,,,0.0,0.0,0.0,0.0
Numluli,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Nysa,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Bistua Nova,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Bizye,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Blera,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Cadyanda,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Axati,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Bassiana (Pannonia Inferior),1,,,,,,,,,,,0.0,0.0,0.0,0.0
Athribis,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Augusta Ambianorum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Augusta Cilicia,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Augusta Suessionum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Augusta Tricastinorum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Augustomagus,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Augustonemetum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Aunobari,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Tius,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Tlos,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Torone,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Tullum,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Aregenua,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Arsennaria,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Acraephia,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Abitinae,1,,,,,,,,,,,0.0,0.0,0.0,0.0
Abbir Maius,1,,,,,,,,,,,0.0,0.0,0.0,0.0
